text,label
Street Light Condition Street Light Out  465 WEST  148 STREET WEST  148 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  34 AINSWORTH AVENUE AINSWORTH AVENUE,POOR_LIGHTING
Traffic Chronic Speeding Street/Sidewalk 2819 HYLAN BOULEVARD HYLAN BOULEVARD,SPEEDING
Street Light Condition Street Light Out  119-67 LONG STREET LONG STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 85-05 60 DRIVE 60 DRIVE,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street WEST 79 STREET WEST 79 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 40 WINSTON STREET WINSTON STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  163 MULBERRY STREET MULBERRY STREET,POOR_LIGHTING
Street Light Condition Street Light Out  85 STREET 85 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  -999 59 PLACE 59 PLACE,POOR_LIGHTING
Street Light Condition Street Light Out  32-43 110 STREET 110 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 20-67 SHORE BOULEVARD SHORE BOULEVARD,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Dim  250 BROOME STREET BROOME STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 18-08 21 AVENUE 21 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  91-31 183 STREET 183 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  78-18 165 STREET 165 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk GREENWICH STREET GREENWICH STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  40-04 202 STREET 202 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1950 EAST 177 STREET EAST 177 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 MARINE AVENUE MARINE AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  172-09 AMELIA ROAD AMELIA ROAD,POOR_LIGHTING
Street Light Condition Street Light Out  139-36 88 ROAD 88 ROAD,POOR_LIGHTING
Street Light Condition Street Light Out  435 EAST  105 STREET EAST  105 STREET,POOR_LIGHTING
Street Light Condition Street Light Lamp Dim  875 COLUMBUS AVENUE COLUMBUS AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 75-10 91 AVENUE 91 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 103-18 OTIS AVENUE OTIS AVENUE,UNSAFE_CROSSWALK
Street Light Condition Fixture/Luminaire Missing  MARINE PARK MARINE PARK,POOR_LIGHTING
Street Sign - Damaged Stop Street 265 GUYON AVENUE GUYON AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1 MAIN STREET MAIN STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 313 STATE STREET STATE STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk WEST 163 STREET WEST 163 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged St Name - Attached to Pole Street 292 WESTERVELT AVENUE WESTERVELT AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  715 EAST  181 STREET EAST  181 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 4606 FORT HAMILTON PARKWAY FORT HAMILTON PARKWAY,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2530 LURTING AVENUE LURTING AVENUE,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 3703 10 AVENUE 10 AVENUE,MISSING_SIGNAGE
Street Sign - Missing Street Cleaning - ASP Street 1843 SCHIEFFELIN AVENUE SCHIEFFELIN AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 794 PARK AVENUE PARK AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  506 UTICA AVENUE UTICA AVENUE,POOR_LIGHTING
"Street Sign - Damaged No Parking, Standing, Stopping Street 93-11 241 STREET 241 STREET",MISSING_SIGNAGE
Street Light Condition Street Light Out  2003 AVENUE Z AVENUE Z,POOR_LIGHTING
"Street Sign - Dangling No Parking, Standing, Stopping Street 2492 LINDEN BOULEVARD LINDEN BOULEVARD",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 5802 AVENUE N AVENUE N,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 75-01 30 AVENUE 30 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 70-06 ELIOT AVENUE ELIOT AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged One Way Street ATKINS AVENUE ATKINS AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 235 EAST 91 STREET EAST 91 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street CLEVELAND STREET CLEVELAND STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  475 STAFFORD AVENUE STAFFORD AVENUE,POOR_LIGHTING
Street Sign - Damaged Street Cleaning - ASP Street 280 WILLIAMS AVENUE WILLIAMS AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 448 WYTHE AVENUE WYTHE AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 69-18 242 STREET 242 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 232 WEST KINGSBRIDGE ROAD WEST KINGSBRIDGE ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 160 RIVERSIDE BOULEVARD RIVERSIDE BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 218-18 67 AVENUE 67 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 61-20 223 PLACE 223 PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 45-40 PARSONS BOULEVARD PARSONS BOULEVARD,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  WARING AVENUE WARING AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 60-50 CATALPA AVENUE CATALPA AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 76-01 60 LANE 60 LANE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 69-15 60 LANE 60 LANE,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 988 EAST 21 STREET EAST 21 STREET",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 40 AMSTERDAM AVENUE AMSTERDAM AVENUE,UNSAFE_CROSSWALK
Street Sign - Dangling St Name - Over Intersection Street 135 WEST 78 STREET WEST 78 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 37-07 62 STREET 62 STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 123 COLUMBIA STREET COLUMBIA STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 790 RIVERSIDE DRIVE RIVERSIDE DRIVE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 76-15 35 AVENUE 35 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2609 BRIGGS AVENUE BRIGGS AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1180 THIRD AVENUE THIRD AVENUE,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street 211 STREET 211 STREET,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 1183 BEDFORD AVENUE BEDFORD AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk WASHINGTON STREET WASHINGTON STREET,UNSAFE_CROSSWALK
"Street Sign - Dangling No Parking, Standing, Stopping Street 380 CHAUNCEY STREET CHAUNCEY STREET",MISSING_SIGNAGE
Street Sign - Missing Stop Street 12 STREET 12 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 4432 BRUNER AVENUE BRUNER AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk WEST 183 STREET WEST 183 STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk ELIZABETH STREET ELIZABETH STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk GRAND STREET GRAND STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1502 MERMAID AVENUE MERMAID AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 4310 KEPLER AVENUE KEPLER AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  89-35 RUTLEDGE AVENUE RUTLEDGE AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 22-76 41 STREET 41 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling Stop Street GUYON AVENUE GUYON AVENUE,MISSING_SIGNAGE
Street Sign - Dangling St Name - Attached to Pole Street LANGDALE STREET LANGDALE STREET,MISSING_SIGNAGE
Street Sign - Dangling St Name - Attached to Pole Street WEST 79 STREET WEST 79 STREET,MISSING_SIGNAGE
Street Sign - Dangling Stop Street 16 PUTNAM AVENUE PUTNAM AVENUE,MISSING_SIGNAGE
Street Sign - Dangling Other/Unknown Street 10 LINCOLN CENTER PLAZA LINCOLN CENTER PLAZA,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk WEST STREET WEST STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 710 KNICKERBOCKER AVENUE KNICKERBOCKER AVENUE,OTHER
Street Light Condition Street Light Out  11 COMSTOCK AVENUE COMSTOCK AVENUE,POOR_LIGHTING
Traffic Congestion/Gridlock Street/Sidewalk EAST 149 STREET EAST 149 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 95-01 103 STREET 103 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling Stop Street 233 STREET 233 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1 LINCOLN ROAD LINCOLN ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1544 WASHINGTON AVENUE WASHINGTON AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1799 FULTON STREET FULTON STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 621 WEST 227 STREET WEST 227 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1520 GRANVILLE PAYNE AVENUE GRANVILLE PAYNE AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk BEACH 90 STREET BEACH 90 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 773 CONCOURSE VILLAGE EAST CONCOURSE VILLAGE EAST,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 200 TRANTOR PLACE TRANTOR PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 102-02 135 STREET 135 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 25-03 23 STREET 23 STREET,UNSAFE_CROSSWALK
Street Sign - Missing Stop Street 108 AVENUE 108 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 51-09 2 STREET 2 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 50-09 SECOND STREET SECOND STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 68-01 79 STREET 79 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 47-59 59 STREET 59 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 72-54 65 PLACE 65 PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 8691 18 AVENUE 18 AVENUE,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk LENOX AVENUE LENOX AVENUE,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 26-23 18 STREET 18 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 5 RAINBOW AVENUE RAINBOW AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 5 AVENUE 5 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  82-27 GRENFELL AVENUE GRENFELL AVENUE,POOR_LIGHTING
Street Sign - Damaged St Name - Attached to Pole Street STERLING STREET STERLING STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 210 LIVINGSTON STREET LIVINGSTON STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 497 BALTIC STREET BALTIC STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  GRACE PLGD GRACE PLGD,POOR_LIGHTING
Street Sign - Dangling Bus Stop Street 3 AVENUE 3 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk AVENUE N AVENUE N,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 82 CENTRAL AVENUE CENTRAL AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 7524 15 AVENUE 15 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk POST ROAD POST ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2649 KINGSBRIDGE TERRACE KINGSBRIDGE TERRACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  LIONS PRIDE PLAYGROUND LIONS PRIDE PLAYGROUND,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 685 AUTUMN AVENUE AUTUMN AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  JHS  136 JHS  136,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 70-20 CALDWELL AVENUE CALDWELL AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 422 VANDALIA AVENUE VANDALIA AVENUE,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street EAST 109 STREET EAST 109 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 164-33 46 AVENUE 46 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 54-05 71 STREET 71 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 73 STREET 73 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 100-02 SPRUCE STREET SPRUCE STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 87-19 SUTTER AVENUE SUTTER AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 23-49 31 DRIVE 31 DRIVE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 53-20 102 STREET 102 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged One Way Street BEACH 40 STREET BEACH 40 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk BROAD STREET BROAD STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1071 STRATFORD AVENUE STRATFORD AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  COMMODORE BARRY PARK COMMODORE BARRY PARK,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 249 BEACH 15 STREET BEACH 15 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 53-04 64 STREET 64 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  CRISPUS ATTUCKS PLGD CRISPUS ATTUCKS PLGD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 91-02 109 STREET 109 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk BAY 40 STREET BAY 40 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 60 STREET 60 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 151 BEACH 91 STREET BEACH 91 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 30-28 23 STREET 23 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 8314 24 AVENUE 24 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3191 EMMONS AVENUE EMMONS AVENUE,UNSAFE_CROSSWALK
Street Light Condition Lamppost Knocked Down  LONG ISL EXPY LONG ISL EXPY,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 3081 EMMONS AVENUE EMMONS AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3804 SHORE PARKWAY SHORE PARKWAY,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2805 HARING STREET HARING STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 64 STREET 64 STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 232 EAST 9 STREET EAST 9 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 131 AVENUE 131 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  95-17 150 ROAD 150 ROAD,POOR_LIGHTING
Street Light Condition Street Light Out  35 MAPLEWOOD PLACE MAPLEWOOD PLACE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 292 BROOK AVENUE BROOK AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Missing  86 VAN SICLEN AVENUE VAN SICLEN AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 3304 SHORE PARKWAY SHORE PARKWAY,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  3429 DELAVALL AVENUE DELAVALL AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 197 STREET 197 STREET,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk 520 12 AVENUE 12 AVENUE,SPEEDING
Traffic Drag Racing Street/Sidewalk 64-11 99 STREET 99 STREET,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 123-17 123 STREET 123 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  67 CENTRAL AVENUE CENTRAL AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 116 AVENUE 116 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 82-24 WINCHESTER BOULEVARD WINCHESTER BOULEVARD,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  551 WEST  178 STREET WEST  178 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  1112 CORTELYOU ROAD CORTELYOU ROAD,POOR_LIGHTING
Street Light Condition Street Light Out  SHORE ROAD SHORE ROAD,POOR_LIGHTING
Street Light Condition Street Light Out  MAJOR MARK PARK MAJOR MARK PARK,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 41-47 48 STREET 48 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  OWLS HEAD PARK OWLS HEAD PARK,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 144-01 27 AVENUE 27 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  36-07 191 STREET 191 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  CYPRESS HILLS PLGD CYPRESS HILLS PLGD,POOR_LIGHTING
Street Light Condition Fixture/Luminaire Missing  264 WEST   40 STREET WEST   40 STREET,POOR_LIGHTING
"Street Sign - Dangling No Parking, Standing, Stopping Street 127 LUDLOW STREET LUDLOW STREET",MISSING_SIGNAGE
Street Light Condition Street Light Out  1825 PROSPECT AVENUE PROSPECT AVENUE,POOR_LIGHTING
Street Light Condition Flood Light Lamp Out   ,POOR_LIGHTING
Street Light Condition Street Light Out  141 WEST   41 STREET WEST   41 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 61-12 162 STREET 162 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 51 BEAVER STREET BEAVER STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1908 PROSPECT AVENUE PROSPECT AVENUE,POOR_LIGHTING
Traffic Drag Racing Street/Sidewalk 70 AVENUE 70 AVENUE,SPEEDING
Street Light Condition Street Light Out  3881 BOSTON ROAD BOSTON ROAD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 50-50 67 STREET 67 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  ROBERT E VENABLE PARK ROBERT E VENABLE PARK,POOR_LIGHTING
Street Light Condition Street Light Out  77 DUBOIS AVENUE DUBOIS AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  2130 HAVILAND AVENUE HAVILAND AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  25-59 44 STREET 44 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  STANLEY AVENUE STANLEY AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  264 ALVERSON AVENUE ALVERSON AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  127-25 176 STREET 176 STREET,POOR_LIGHTING
Street Sign - Missing Other/Unknown Street 291 AVENUE C AVENUE C,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 261 AVENUE C AVENUE C,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 145 AVENUE C AVENUE C,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 120 AVENUE C AVENUE C,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 105 AVENUE C AVENUE C,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 42 AVENUE C AVENUE C,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 155 ASHLAND PLACE ASHLAND PLACE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 4400 WICKHAM AVENUE WICKHAM AVENUE,UNSAFE_CROSSWALK
Street Sign - Missing St Name - Attached to Pole Street BROOKLYN AVENUE BROOKLYN AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 720 REVERE AVENUE REVERE AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 31-01 92 STREET 92 STREET,UNSAFE_CROSSWALK
Street Sign - Missing Other/Unknown Street 19-02 WHITESTONE EXPRESSWAY WHITESTONE EXPRESSWAY,MISSING_SIGNAGE
Traffic Congestion/Gridlock Street/Sidewalk 110 WEST 43 STREET WEST 43 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 4306 KATONAH AVENUE KATONAH AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 46-20 GLENWOOD STREET GLENWOOD STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 26-15 PARSONS BOULEVARD PARSONS BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 196 PROSPECT PARK WEST PROSPECT PARK WEST,UNSAFE_CROSSWALK
Street Light Condition Lamppost Missing   ,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 16 DUPONT STREET DUPONT STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 546 WEST 146 STREET WEST 146 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street 45-18 BELL BOULEVARD BELL BOULEVARD,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 80-25 37 AVENUE 37 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 100 EAST 73 STREET EAST 73 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 61-47 224 STREET 224 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk GREENPOINT PLAYGROUND GREENPOINT PLAYGROUND,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 192-21 UNION TURNPIKE UNION TURNPIKE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 98-01 197 STREET 197 STREET,UNSAFE_CROSSWALK
"Street Sign - Dangling No Parking, Standing, Stopping Street 138-50 78 AVENUE 78 AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 107 STREET 107 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 74-45 YELLOWSTONE BOULEVARD YELLOWSTONE BOULEVARD,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 244 EAST 86 STREET EAST 86 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 68 JANE STREET JANE STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 40 AVENUE 40 AVENUE,UNSAFE_CROSSWALK
